0,1,isNoon,2,3,4,5,6,7,8,9,10,windspeed,11,mean_per_hour,atemp,12,13,14,cnt,dteday,holiday,workingday,relative_windspeed,relative_temp,relative_hum,RushHour-Med,relative_atemp,RushHour-Low,hum,RushHour-High,yr,registered,casual,temp,isDaylight,s_fall,s_spring,s_summer,s_winter,w_Acceptable,w_Bad,w_Chaos,w_Good,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,w_0,w_1,w_2,w_3,w_4,w_5,w_6,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23
0.41687560786380934,0.4113609960782235,0,0.41672206048287613,0.41656848753314696,0.4113609960782235,0.4113609960782235,0.4113609960782235,0.4047652174313355,0.41672206048287613,0.4047652174313355,0.41672206048287613,0.1642,0.4047652174313355,93.0,0.3333,0.4113609960782235,0.4113609960782235,0.41672206048287613,76,2011-01-02,0,0,-0.1978962923421451,-0.2997909309558268,-1.1984999938399459,0,-0.6267003877321288,0,0.71,1,0,67,9,0.34,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.41687560786380934,0.4113609960782235,0,0.41672206048287613,0.41656848753314696,0.4113609960782235,0.4113609960782235,0.4113609960782235,0.4047652174313355,0.41672206048287613,0.4047652174313355,0.41672206048287613,0.19399999999999998,0.4047652174313355,67.0,0.3333,0.4113609960782235,0.4113609960782235,0.41672206048287613,65,2011-01-02,0,0,0.06938897858288555,-0.2957763519293358,-2.8940906868429632,0,-0.615924947158944,0,0.57,1,0,58,7,0.34,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.41687560786380934,0.39470744568197924,0,0.40117430181828473,0.38521708260095033,0.39470744568197924,0.39470744568197924,0.39470744568197924,0.39049967715912454,0.40117430181828473,0.39049967715912454,0.40117430181828473,0.3284,0.39049967715912454,35.0,0.3333,0.39470744568197924,0.39470744568197924,0.40117430181828473,53,2011-01-02,0,0,1.277788621781544,-0.0476602683410547,-3.8528238573510105,0,-0.6056902836135796,0,0.46,1,0,43,10,0.36,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7438128659739676,0.7317249296140051,0,0.7338283580179965,0.7232782999035448,0.7317249296140051,0.7317249296140051,0.7317249296140051,0.6697175355100244,0.7338283580179965,0.6697175355100244,0.7338283580179965,0.4478,0.6697175355100244,37.0,0.2879,0.7317249296140051,0.7317249296140051,0.7338283580179965,30,2011-01-02,0,0,2.305006191898056,-0.5416749916110187,-3.657614422967583,1,-1.2900836050845468,0,0.42,0,0,29,1,0.32,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7545183211704584,0.7449373330612274,0,0.7465490653453803,0.7381752122565701,0.7449373330612274,0.7449373330612274,0.7449373330612274,0.6791096957641146,0.7465490653453803,0.6791096957641146,0.7465490653453803,0.3582,0.6791096957641146,36.0,0.2727,0.7449373330612274,0.7449373330612274,0.7465490653453803,22,2011-01-02,0,0,1.3836518583954287,-0.7830431744621142,-3.409956695470868,1,-1.4814850564172328,0,0.39,0,0,17,5,0.3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.841463964473061,0.84126511210232,0,0.8413063663034243,0.8406689187714661,0.84126511210232,0.84126511210232,0.84126511210232,0.7455144352660684,0.8413063663034243,0.7455144352660684,0.8413063663034243,0.3284,0.7455144352660684,34.0,0.2273,0.84126511210232,0.84126511210232,0.8413063663034243,31,2011-01-02,0,0,1.0874089472625212,-1.2700066057118917,-2.6006119809201103,0,-2.108941582164581,1,0.44,0,0,20,11,0.26,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.841130439833407,0.8414553900689778,0,0.8414445328771081,0.8414043260839069,0.8414553900689778,0.8414553900689778,0.8414553900689778,0.7456065147176727,0.8414445328771081,0.7456065147176727,0.8414445328771081,0.2985,0.7456065147176727,28.0,0.2121,0.8414553900689778,0.8414553900689778,0.8414445328771081,9,2011-01-02,0,0,0.8096591372132748,-1.4826772768596066,-2.3946651739139164,0,-2.20729242094761,1,0.44,0,0,9,0,0.24,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.841463964473061,0.8414294598609513,0,0.8414167528913059,0.8413250722013641,0.8414294598609513,0.8414294598609513,0.8414294598609513,0.7455880022233428,0.8414167528913059,0.7455880022233428,0.8414167528913059,0.1642,0.7455880022233428,39.0,0.2273,0.8414294598609513,0.8414294598609513,0.8414167528913059,8,2011-01-02,0,0,-0.33985899512672857,-1.6780852553566419,-2.0208059953907127,0,-1.8634213730909308,1,0.47,0,0,8,0,0.22,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8403034240413162,0.839619588133271,0,0.8395757893002835,0.8386714253311339,0.839619588133271,0.839619588133271,0.839619588133271,0.7443599081059464,0.8395757893002835,0.7443599081059464,0.8395757893002835,0.1642,0.7443599081059464,17.0,0.19699999999999998,0.839619588133271,0.839619588133271,0.8395757893002835,25,2011-01-08,0,0,-0.14200210596830462,-0.7697761845098299,-0.34980632285130436,0,-0.7090187877862266,1,0.51,0,0,24,1,0.18,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.841130439833407,0.8402348196040006,0,0.840199021082083,0.8386714253311339,0.8402348196040006,0.8402348196040006,0.8402348196040006,0.7447759443964013,0.840199021082083,0.7447759443964013,0.840199021082083,0.0896,0.7447759443964013,17.0,0.2121,0.8402348196040006,0.8402348196040006,0.840199021082083,16,2011-01-08,0,0,-0.8204509564652187,-0.7660030727167846,-0.11996331387768727,0,-0.5265058623290116,1,0.55,0,0,15,1,0.18,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84130072278905,0.841095012768941,0,0.8410751849955935,0.8386714253311339,0.841095012768941,0.841095012768941,0.841095012768941,0.7453603354358898,0.8410751849955935,0.7453603354358898,0.8410751849955935,0.0,0.7453603354358898,9.0,0.2424,0.841095012768941,0.841095012768941,0.8410751849955935,16,2011-01-08,0,0,-1.6324868392666458,-0.7622850094086789,-0.11959172867763138,0,-0.16398817715341243,1,0.55,0,0,13,3,0.18,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8403034240413162,0.839619588133271,0,0.8395757893002835,0.8386714253311339,0.839619588133271,0.839619588133271,0.839619588133271,0.7443599081059464,0.8395757893002835,0.7443599081059464,0.8395757893002835,0.1642,0.7443599081059464,6.0,0.19699999999999998,0.839619588133271,0.839619588133271,0.8395757893002835,7,2011-01-08,0,0,-0.12607305166968608,-0.758620667519078,-0.11922357539465307,0,-0.7051943616690252,1,0.55,0,0,7,0,0.18,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8403034240413162,0.839619588133271,0,0.8395757893002835,0.8386714253311339,0.839619588133271,0.839619588133271,0.839619588133271,0.7443599081059464,0.8395757893002835,0.7443599081059464,0.8395757893002835,0.1642,0.7443599081059464,3.0,0.19699999999999998,0.839619588133271,0.839619588133271,0.8395757893002835,1,2011-01-08,0,0,-0.12568667749974854,-0.7550087643675506,-0.11885880152057667,0,-0.7020036508782388,1,0.55,0,0,1,0,0.18,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.837140853677087,0.8366667356281039,0,0.8366170874246007,0.8360629277564803,0.8366667356281039,0.8366667356281039,0.8366667356281039,0.7423808950102742,0.8366170874246007,0.7423808950102742,0.8366170874246007,0.1642,0.7423808950102742,2.0,0.1667,0.8366667356281039,0.8366667356281039,0.8366170874246007,2,2011-01-08,0,0,-0.12492446864873406,-0.9725338133157171,0.9749961423348433,0,-1.0547805580235614,1,0.74,0,0,2,0,0.16,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.838969173688792,0.8377000225173469,0,0.8376560963872909,0.8360629277564803,0.8377000225173469,0.8377000225173469,0.8377000225173469,0.7430766073839429,0.8376560963872909,0.7430766073839429,0.8376560963872909,0.1045,0.7430766073839429,2.0,0.1818,0.8377000225173469,0.8377000225173469,0.8376560963872909,9,2011-01-08,0,0,-0.6721667466557179,-0.9669180787376279,0.969352349798619,0,-0.8675595375506387,1,0.74,0,0,8,1,0.16,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8236524469176429,0.8088259601078341,0,0.8089601944688755,0.8132197074020829,0.8088259601078341,0.8088259601078341,0.8088259601078341,0.7235698386670535,0.8089601944688755,0.7235698386670535,0.8089601944688755,0.1045,0.7235698386670535,8.0,0.1818,0.8088259601078341,0.8088259601078341,0.8089601944688755,15,2011-01-08,0,0,-0.682408882758389,-0.9588601548953775,2.0772471601311584,1,-0.858511291005398,0,0.93,0,0,15,0,0.16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8236524469176429,0.8088259601078341,0,0.8089601944688755,0.8132197074020829,0.8088259601078341,0.8088259601078341,0.8088259601078341,0.7235698386670535,0.8089601944688755,0.7235698386670535,0.8089601944688755,0.1045,0.7235698386670535,17.0,0.1818,0.8088259601078341,0.8088259601078341,0.8089601944688755,20,2011-01-08,0,0,-0.6928437827951438,-0.9524327832160182,2.0570382444335436,1,-0.850325007768038,0,0.93,0,0,20,0,0.16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6109029760268798,0.6209218850465095,0,0.621486239915192,0.6317894263837516,0.6209218850465095,0.6209218850465095,0.6209218850465095,0.5822441370135845,0.621486239915192,0.5822441370135845,0.621486239915192,0.1642,0.5822441370135845,44.5,0.19699999999999998,0.6209218850465095,0.6209218850465095,0.621486239915192,61,2011-01-08,0,0,-0.1445831633412977,-0.720934277092098,1.2941055836860726,0,-0.6614454517881487,0,0.8,1,0,56,5,0.18,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6286424794795265,0.6181184159141544,0,0.6188976036239087,0.6089058932501132,0.6181184159141544,0.6181184159141544,0.6181184159141544,0.5801375909983081,0.6188976036239087,0.5801375909983081,0.6188976036239087,0.3881,0.5801375909983081,63.0,0.1818,0.6181184159141544,0.6181184159141544,0.6188976036239087,62,2011-01-08,0,0,1.9589799767345402,-0.49103325540503523,0.662253985054356,0,-0.8351395476772469,0,0.69,1,0,60,2,0.2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6286424794795265,0.6181184159141544,1,0.6188976036239087,0.6089058932501132,0.6181184159141544,0.6181184159141544,0.6181184159141544,0.5801375909983081,0.6188976036239087,0.5801375909983081,0.6188976036239087,0.3582,0.5801375909983081,88.5,0.1818,0.6181184159141544,0.6181184159141544,0.6188976036239087,98,2011-01-08,0,0,1.6506651458979895,-0.48800942751079623,0.09389515770588044,0,-0.8263816904972358,0,0.59,1,0,90,8,0.2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6286424794795265,0.6181184159141544,0,0.6188976036239087,0.6089058932501132,0.6181184159141544,0.6181184159141544,0.6181184159141544,0.5801375909983081,0.6188976036239087,0.5801375909983081,0.6188976036239087,0.3284,0.5801375909983081,84.5,0.1818,0.6181184159141544,0.6181184159141544,0.6188976036239087,102,2011-01-08,0,0,1.3472550788890976,-0.484993634290442,-0.7602744816615314,0,-0.8193793630071455,0,0.44,1,0,95,7,0.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6454722957865483,0.6268702150079122,0,0.6276319767354126,0.6089058932501132,0.6268702150079122,0.6268702150079122,0.6268702150079122,0.5872296799685158,0.6276319767354126,0.5872296799685158,0.6276319767354126,0.4925,0.5872296799685158,82.5,0.1667,0.6268702150079122,0.6268702150079122,0.6276319767354126,95,2011-01-08,0,0,2.8762383325433345,-0.4834158567054815,-1.4408769121137475,0,-0.990007537373253,0,0.32,1,0,83,12,0.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6454722957865483,0.6268702150079122,0,0.6276319767354126,0.6089058932501132,0.6268702150079122,0.6268702150079122,0.6268702150079122,0.5872296799685158,0.6276319767354126,0.5872296799685158,0.6276319767354126,0.4478,0.5872296799685158,92.0,0.1667,0.6268702150079122,0.6268702150079122,0.6276319767354126,74,2011-01-08,0,0,2.392482234964704,-0.4834158567054815,-1.4256136601752922,0,-0.9807790067904631,0,0.32,1,0,69,5,0.2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6768731592428283,0.6545993559929526,0,0.6551128508826654,0.6317894263837516,0.6545993559929526,0.6545993559929526,0.6545993559929526,0.6092487356089875,0.6551128508826654,0.6092487356089875,0.6551128508826654,0.4478,0.6092487356089875,84.5,0.1364,0.6545993559929526,0.6545993559929526,0.6551128508826654,76,2011-01-08,0,0,2.3499595004140064,-0.7046049880132015,-1.5796410488641734,0,-1.3264300390675092,0,0.29,1,0,68,8,0.18,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6914462963520793,0.6727082340158557,0,0.6730485243609778,0.6534128857874426,0.6727082340158557,0.6727082340158557,0.6727082340158557,0.623372597213883,0.6730485243609778,0.623372597213883,0.6730485243609778,0.5522,0.623372597213883,66.0,0.1212,0.6727082340158557,0.6727082340158557,0.6730485243609778,69,2011-01-08,0,0,3.262420789067786,-0.9201891881377968,-1.099611158524306,0,-1.4887380799224053,0,0.37,1,0,64,5,0.16,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6914462963520793,0.6825261627628028,0,0.682746481271374,0.6737619498344523,0.6825261627628028,0.6825261627628028,0.6825261627628028,0.6309262387012965,0.682746481271374,0.6309262387012965,0.682746481271374,0.2985,0.6309262387012965,44.0,0.1212,0.6825261627628028,0.6825261627628028,0.682746481271374,55,2011-01-08,0,0,0.9032542319682488,-1.1352714031158293,-0.972026985993874,0,-1.4731368428112666,0,0.39,1,0,52,3,0.14,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.825317751946981,0.8226638538164422,0,0.8227308691777795,0.8199407811597407,0.8226638538164422,0.8226638538164422,0.8226638538164422,0.7330061579667737,0.8227308691777795,0.7330061579667737,0.8227308691777795,0.2537,0.7330061579667737,33.5,0.1212,0.8226638538164422,0.8226638538164422,0.8227308691777795,30,2011-01-08,0,0,0.5053161909686661,-1.1223792889284503,-1.1335623542449678,1,-1.4535622275267817,0,0.36,0,0,26,4,0.14,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.825317751946981,0.825479970174114,0,0.8255187470752459,0.8257184250032615,0.825479970174114,0.825479970174114,0.825479970174114,0.7348996828392352,0.8255187470752459,0.7348996828392352,0.8255187470752459,0.2537,0.7348996828392352,29.0,0.1212,0.825479970174114,0.825479970174114,0.8255187470752459,28,2011-01-08,0,0,0.5074052410751959,-1.3413118451191166,-1.120357206688815,1,-1.4427288444977662,0,0.36,0,0,28,0,0.12,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8246190648295668,0.8264877801412557,0,0.8264502527303804,0.8281717303201361,0.8264877801412557,0.8264877801412557,0.8264877801412557,0.7355310885313093,0.8264502527303804,0.7355310885313093,0.8264502527303804,0.3582,0.7355310885313093,32.5,0.1061,0.8264877801412557,0.8264877801412557,0.8264502527303804,37,2011-01-08,0,0,1.4381272354641421,-1.337213910479289,-0.9344387989585934,0,-1.6185033192028577,1,0.39,0,0,35,2,0.12,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8246190648295668,0.8264877801412557,0,0.8264502527303804,0.8281717303201361,0.8264877801412557,0.8264877801412557,0.8264877801412557,0.7355310885313093,0.8264502527303804,0.7355310885313093,0.8264502527303804,0.3881,0.7355310885313093,18.5,0.1061,0.8264877801412557,0.8264877801412557,0.8264502527303804,34,2011-01-08,0,0,1.692168469167068,-1.334036436921161,-1.095904542927712,0,-1.613129757886034,1,0.36,0,0,33,1,0.12,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
